Class ID: 0, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s0.drs, Locator File Name: 
Class ID: 3, Sub ID: 52, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun08.ska
Class ID: 3, Sub ID: 52, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun08.ska
Class ID: 3, Sub ID: 54, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 54, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 54, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 54, DRS File Name: unit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 54, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 54, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 56, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 56, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 56, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 56, DRS File Name: unit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 56, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 56, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun06.ska
Class ID: 3, Sub ID: 58, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun05.ska
Class ID: 3, Sub ID: 58, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: skel_flying_fortress_gun05.ska
Class ID: 3, Sub ID: 58, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: skel_flying_fortress_gun05.ska
Class ID: 3, Sub ID: 58, DRS File Name: unit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun05.ska
Class ID: 3, Sub ID: 58, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun05.ska
Class ID: 3, Sub ID: 58, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun05.ska
Class ID: 3, Sub ID: 60, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun11.ska
Class ID: 3, Sub ID: 60, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: skel_flying_fortress_gun11.ska
Class ID: 3, Sub ID: 60, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: skel_flying_fortress_gun11.ska
Class ID: 3, Sub ID: 60, DRS File Name: unit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun11.ska
Class ID: 3, Sub ID: 60, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun11.ska
Class ID: 3, Sub ID: 60, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun11.ska
Class ID: 3, Sub ID: 62, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun12.ska
Class ID: 3, Sub ID: 62, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: skel_flying_fortress_gun12.ska
Class ID: 3, Sub ID: 62, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: skel_flying_fortress_gun12.ska
Class ID: 3, Sub ID: 62, DRS File Name: unit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun12.ska
Class ID: 3, Sub ID: 62, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun12.ska
Class ID: 3, Sub ID: 62, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun12.ska
Class ID: 3, Sub ID: 64, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun13.ska
Class ID: 3, Sub ID: 64, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: skel_flying_fortress_gun13.ska
Class ID: 3, Sub ID: 64, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: skel_flying_fortress_gun13.ska
Class ID: 3, Sub ID: 64, DRS File Name: unit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun13.ska
Class ID: 3, Sub ID: 64, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun13.ska
Class ID: 3, Sub ID: 64, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun13.ska
Class ID: 3, Sub ID: 66, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun01.ska
Class ID: 3, Sub ID: 66, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: skel_flying_fortress_gun01.ska
Class ID: 3, Sub ID: 66, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: skel_flying_fortress_gun01.ska
Class ID: 3, Sub ID: 66, DRS File Name: unit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun01.ska
Class ID: 3, Sub ID: 66, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun01.ska
Class ID: 3, Sub ID: 66, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun01.ska
Class ID: 3, Sub ID: 68, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun02.ska
Class ID: 3, Sub ID: 68, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: skel_flying_fortress_gun02.ska
Class ID: 3, Sub ID: 68, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: skel_flying_fortress_gun02.ska
Class ID: 3, Sub ID: 68, DRS File Name: unit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun02.ska
Class ID: 3, Sub ID: 68, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun02.ska
Class ID: 3, Sub ID: 68, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun02.ska
Class ID: 3, Sub ID: 70, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun03.ska
Class ID: 3, Sub ID: 70, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: skel_flying_fortress_gun03.ska
Class ID: 3, Sub ID: 70, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: skel_flying_fortress_gun03.ska
Class ID: 3, Sub ID: 70, DRS File Name: unit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun03.ska
Class ID: 3, Sub ID: 70, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun03.ska
Class ID: 3, Sub ID: 70, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun03.ska
Class ID: 3, Sub ID: 72, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun04.ska
Class ID: 3, Sub ID: 72, DRS File Name: unit_bandit_raven_fortress.drs, Locator File Name: skel_flying_fortress_gun04.ska
Class ID: 3, Sub ID: 72, DRS File Name: unit_bandit_raven_scoutship.drs, Locator File Name: skel_flying_fortress_gun04.ska
Class ID: 3, Sub ID: 72, DRS File Name: unit_battle_fortress.drs, Locator File Name: skel_flying_fortress_gun04.ska
Class ID: 3, Sub ID: 72, DRS File Name: unit_ravenheart.drs, Locator File Name: skel_flying_fortress_gun04.ska
Class ID: 3, Sub ID: 72, DRS File Name: unit_ravenheart_special.drs, Locator File Name: skel_flying_fortress_gun04.ska
Class ID: 3, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: building_frost_frontier_keep_recoil8.ska
Class ID: 3, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: building_frost_frontier_keep_recoil7.ska
Class ID: 3, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: building_frost_frontier_keep_recoil6.ska
Class ID: 3, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: building_frost_frontier_keep_recoil5.ska
Class ID: 3, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: building_frost_frontier_keep_recoil4.ska
Class ID: 3, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: building_frost_frontier_keep_recoil3.ska
Class ID: 3, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: building_frost_frontier_keep_recoil2.ska
Class ID: 3, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: building_frost_frontier_keep_recoil1.ska
Class ID: 4, Sub ID: -1, DRS File Name: unit_core_dredge.drs, Locator File Name: effect_CoreDredge_idle.fxb
Class ID: 4, Sub ID: -1, DRS File Name: unit_deepcoil_worm.drs, Locator File Name: effect_DeepcoilWorm_idle.fxb
Class ID: 4, Sub ID: -1, DRS File Name: unit_fire_worm.drs, Locator File Name: effect_FireWorm_idle.fxb
Class ID: 4, Sub ID: -1, DRS File Name: unit_undead_worm.drs, Locator File Name: effect_UndeadWorm_idle.fxb
Class ID: 5, Sub ID: 4, DRS File Name: unit_thunder_wagon.drs, Locator File Name: unit_thunder_wagon_wheel.module
Class ID: 5, Sub ID: 6, DRS File Name: unit_thunder_wagon.drs, Locator File Name: unit_thunder_wagon_wheel.module
Class ID: 5, Sub ID: 8, DRS File Name: unit_thunder_wagon.drs, Locator File Name: unit_thunder_wagon_barrel_wheel.module
Class ID: 5, Sub ID: 16, DRS File Name: unit_nox_carrier.drs, Locator File Name: unit_nox_carrier_wheel.module
Class ID: 5, Sub ID: 18, DRS File Name: unit_nox_carrier.drs, Locator File Name: unit_nox_carrier_wheel.module
Class ID: 5, Sub ID: 21, DRS File Name: unit_nox_carrier.drs, Locator File Name: unit_nox_carrier_wheel.module
Class ID: 5, Sub ID: 23, DRS File Name: unit_nox_carrier.drs, Locator File Name: unit_nox_carrier_wheel.module
Class ID: 6, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s0.drs, Locator File Name: effect_building_FortressOfErasing_perm.fxb
Class ID: 6, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s2.drs, Locator File Name: effect_building_FortressOfErasing_perm.fxb
Class ID: 7, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s0.drs, Locator File Name: 
Class ID: 7, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s2.drs, Locator File Name: 
Class ID: 7, Sub ID: -1, DRS File Name: building_fire_tower_of_flames_module1_s0.drs, Locator File Name: 
Class ID: 7, Sub ID: -1, DRS File Name: building_frost_cannon_tower_module1_s0.drs, Locator File Name: 
Class ID: 7, Sub ID: -1, DRS File Name: building_frost_fortress_module1_s0.drs, Locator File Name: 
Class ID: 7, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: 
Class ID: 7, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s0.drs, Locator File Name: 
Class ID: 7, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s2.drs, Locator File Name: 
Class ID: 8, Sub ID: 0, DRS File Name: unit_bloodhorn.drs, Locator File Name: effect_bandit_Bloodhorn_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_primeval_watcher.drs, Locator File Name: effect_stonekin_PrimevilWatcher_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_sun_reaver.drs, Locator File Name: effect_je_fire_unit_sunreaver_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_arch_demon.drs, Locator File Name: effect_je_fire_unit_bataniel_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_shadow_dragon.drs, Locator File Name: effect_je_shadow_unit_shadowDragon_perm2.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_battle_fortress.drs, Locator File Name: effect_BattleshipFrost_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_nature_golem.drs, Locator File Name: effect_je_nature_unit_golem_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_nature_golem_xl.drs, Locator File Name: effect_je_nature_unit_golem_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_nomad.drs, Locator File Name: effect_Nomad_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_gladiatrix.drs, Locator File Name: effect_Gladiatrix_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_nightguard.drs, Locator File Name: effect_Nightguard_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_phantom.drs, Locator File Name: effect_Nightguard_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_rogan_kayle_special.drs, Locator File Name: effect_RoganKyle_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_lostsouls_demon_insect.drs, Locator File Name: effect_lostSouls_MutatingFrenzy_spe_Crawler_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_icefang.drs, Locator File Name: effect_je_frost_icefang_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_bandit_moloch.drs, Locator File Name: effect_Bandit_Moloch_perm.fxb
Class ID: 8, Sub ID: 0, DRS File Name: unit_core_dredge.drs, Locator File Name: effect_CoreDredge_perm.fxb
Class ID: 8, Sub ID: 23, DRS File Name: unit_spirit_hunter.drs, Locator File Name: effect_SpiritHunters_perm.fxb
Class ID: 8, Sub ID: 52, DRS File Name: unit_boom_brothers.drs, Locator File Name: effect_BoomBrothers_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_fallen_skyelf.drs, Locator File Name: effect_FallenSkyelf_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_fallen_skyelf_special.drs, Locator File Name: effect_FallenSkyelf_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_demon_shade.drs, Locator File Name: effect_je_lostSouls_unit_lostGrigori_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_spitfire_shade.drs, Locator File Name: effect_lostSouls_Spitfire_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_queek_queek.drs, Locator File Name: effect_PigFarmer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_queek_queek_normal.drs, Locator File Name: effect_PigFarmer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_shadow_battleship_die.drs, Locator File Name: effect_ShadowBattleship_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_wrathgazer.drs, Locator File Name: effect_lostSouls_Wrathgazer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lost_horror_shade.drs, Locator File Name: effect_lostSouls_Wrathgazer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_stonekin_primeval_watcher.drs, Locator File Name: effect_stonekin_PrimevilWatcher_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_twilight_wrathgazer.drs, Locator File Name: effect_twilight_Wrathgazer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_wrathgazer.drs, Locator File Name: effect_Wrathgazer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_frenzy.drs, Locator File Name: effect_lostSouls_MutatingFrenzy_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_frenzy_shade.drs, Locator File Name: effect_lostSouls_MutatingFrenzy_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_flamethrower_elemental.drs, Locator File Name: effect_FlamethrowerElemental_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_ashbone_pyro.drs, Locator File Name: effect_lostSouls_AshbonePyro_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_ashbone_pyro_shade.drs, Locator File Name: effect_lostSouls_AshbonePyro_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_magma_hurler.drs, Locator File Name: effect_MagmaHurler_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_magma_hurler.drs, Locator File Name: 
Class ID: 8, Sub ID: -1, DRS File Name: unit_shadowflame_demon.drs, Locator File Name: effect_ShadowflameDemon_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_stonekin_flamethrower.drs, Locator File Name: effect_Stonekin_Vulcan_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_stonekin_magma_hurler.drs, Locator File Name: effect_Stonekin_MagmaHurler_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_stonekin_magma_hurler.drs, Locator File Name: 
Class ID: 8, Sub ID: -1, DRS File Name: unit_treespirit.drs, Locator File Name: effect_Treespirit_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_ebon_roc.drs, Locator File Name: effect_EbonRoc_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_twilight_roc.drs, Locator File Name: effect_twilight_EbonRoc_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_demon.drs, Locator File Name: effect_je_lostSouls_unit_lostGrigori_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lou_promo_moloch.drs, Locator File Name: effect_ye_legendary_unit_Cyrian_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_shadow_demon.drs, Locator File Name: effect_je_shadow_unit_demon_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_dragon.drs, Locator File Name: effect_lostSouls_Dragon_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lost_dragon_shade.drs, Locator File Name: effect_lostSouls_Dragon_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_skyfire_drake.drs, Locator File Name: effect_SkyfireDrake_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_swamp_drake_special.drs, Locator File Name: effect_SwampDrakeSpecial_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_bandit_battle_fortress.drs, Locator File Name: effect_bandits_Battleship_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_spitfire.drs, Locator File Name: effect_lostSouls_Spitfire_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_ravenheart.drs, Locator File Name: effect_Ravenheart_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_ravenheart_special.drs, Locator File Name: effect_Ravenheart_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_shadow_battleship.drs, Locator File Name: effect_ShadowBattleship_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_spitfire.drs, Locator File Name: effect_Spitfire_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_battlesanta.drs, Locator File Name: effect_je_legendary_unit_battlesanta_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_overlord.drs, Locator File Name: effect_lostSouls_Overlord_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_overlord_shade.drs, Locator File Name: effect_lostSouls_Overlord_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_overlord.drs, Locator File Name: effect_Overlord_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_red_king.drs, Locator File Name: effect_lostSouls_Overlord_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_stonekin_dreadnought.drs, Locator File Name: effect_stonekin_Dreadnought_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_bandit_harvester_giant.drs, Locator File Name: effect_SoulHarvester_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_bandit_harvester_giant_pvp.drs, Locator File Name: effect_SoulHarvester_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_undead_harvester.drs, Locator File Name: effect_SoulHarvester_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_undead_harvester_special.drs, Locator File Name: effect_SoulHarvester_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_frost_golem.drs, Locator File Name: effect_je_frost_golem_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_cultist_master.drs, Locator File Name: effect_CultistMaster_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_timeless_one.drs, Locator File Name: effect_lostSouls_TimelessOne_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lost_priest_shade.drs, Locator File Name: effect_lostSouls_TimelessOne_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_timeless_one.drs, Locator File Name: effect_TimelessOne_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_timeshifter_spirit.drs, Locator File Name: effect_TimeshifterSpirit_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_frost_mage.drs, Locator File Name: effect_Frostmage_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_bandit_mauler.drs, Locator File Name: effect_BanditMauler_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_mauler.drs, Locator File Name: effect_Mauler_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_templar_cavalry_special.drs, Locator File Name: effect_TemplarCavalrySpecial_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_bandit_defender_v2.drs, Locator File Name: effect_bandits_DefenderV2_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_stormsinger.drs, Locator File Name: effect_Stormsinger_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_firedancer.drs, Locator File Name: effect_FireDancer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_firedancer_special.drs, Locator File Name: effect_FireDancer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_firedancer.drs, Locator File Name: effect_lostSouls_Dancer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_firedancer_shade.drs, Locator File Name: effect_lostSouls_Dancer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_twilight_dancer.drs, Locator File Name: effect_twilight_Dancer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_viridiya_spirit_fire.drs, Locator File Name: effect_FireDancer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_viridiya_spirit_frost.drs, Locator File Name: 
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_wrecker.drs, Locator File Name: effect_lostSouls_Wrecker_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_wrecker_shade.drs, Locator File Name: effect_lostSouls_Wrecker_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_insect.drs, Locator File Name: effect_lostSouls_Insect_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_mad_god.drs, Locator File Name: effect_MadGod_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_shadow_insect.drs, Locator File Name: effect_shadowInsect_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_stonekin_skyslayer.drs, Locator File Name: effect_stonekin_Jellyfish_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_wisp_blue.drs, Locator File Name: effect_GC_Wisp_blue_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_wisp_green.drs, Locator File Name: effect_GC_Wisp_green_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_wisp_red.drs, Locator File Name: effect_GC_Wisp_red_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_bandit_boom_brothers.drs, Locator File Name: effect_BoomBrothers_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_pigfarmer_air.drs, Locator File Name: effect_PigFarmer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_pigfarmer_ground.drs, Locator File Name: effect_PigFarmer_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_queek_queek.drs, Locator File Name: effect_ye_legendary_unit_queekQueek_superPork_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_queek_queek_normal.drs, Locator File Name: effect_ye_legendary_unit_queekQueek_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_bandit_scavenger.drs, Locator File Name: effect_Scavenger_attackmode_ovt.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_hunterkiller.drs, Locator File Name: effect_Hunterkiller_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_scavenger.drs, Locator File Name: effect_Scavenger_attackmode_ovt.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_stonekin_hunterkiller.drs, Locator File Name: effect_stonekin_Hunterkiller_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_fallen_skyelf.drs, Locator File Name: effect_lostSouls_FallenSkyelf_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_fallen_skyelf_shade.drs, Locator File Name: effect_lostSouls_FallenSkyelf_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_bone_cannon.drs, Locator File Name: effect_BoneCannon_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_lostsouls_bone_cannon.drs, Locator File Name: effect_lostSouls_BoneCannon_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_moloch.drs, Locator File Name: effect_Moloch_perm.fxb
Class ID: 8, Sub ID: -1, DRS File Name: unit_thunder_wagon.drs, Locator File Name: effect_Thunderwaggon_perm.fxb
Class ID: 9, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s0.drs, Locator File Name: 
Class ID: 9, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s2.drs, Locator File Name: 
Class ID: 9, Sub ID: -1, DRS File Name: building_fire_tower_of_flames_module1_s0.drs, Locator File Name: 
Class ID: 9, Sub ID: -1, DRS File Name: building_frost_cannon_tower_module1_s0.drs, Locator File Name: 
Class ID: 9, Sub ID: -1, DRS File Name: building_frost_fortress_module1_s0.drs, Locator File Name: 
Class ID: 9, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: 
Class ID: 9, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s0.drs, Locator File Name: 
Class ID: 9, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s2.drs, Locator File Name: 
Class ID: 10, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s0.drs, Locator File Name: 
Class ID: 10, Sub ID: -1, DRS File Name: building_bandits_air_defense_launcher_module1_s2.drs, Locator File Name: 
Class ID: 10, Sub ID: -1, DRS File Name: building_fire_tower_of_flames_module1_s0.drs, Locator File Name: 
Class ID: 10, Sub ID: -1, DRS File Name: building_frost_cannon_tower_module1_s0.drs, Locator File Name: 
Class ID: 10, Sub ID: -1, DRS File Name: building_frost_fortress_module1_s0.drs, Locator File Name: 
Class ID: 10, Sub ID: -1, DRS File Name: building_frost_frontier_keep_module1_s0.drs, Locator File Name: 
Class ID: 10, Sub ID: -1, DRS File Name: building_shadow_fortress_of_erasing_module1_s0.drs, Locator File Name: 
